"publication_id","publication_code","study_id","group_description","between_id","observation_id","dataset_id","subject","block","trial","condition_id","congruency","accuracy","rt"
5,"pratte_2010_exploring",26,"University students (US)",26,714491,30,4697,6,65,36,2,1,0.582264
5,"pratte_2010_exploring",26,"University students (US)",26,714492,30,4697,6,66,36,2,1,0.601084
5,"pratte_2010_exploring",26,"University students (US)",26,714493,30,4697,6,67,36,2,1,0.999746
5,"pratte_2010_exploring",26,"University students (US)",26,714494,30,4697,6,68,36,2,1,0.531884
5,"pratte_2010_exploring",26,"University students (US)",26,714495,30,4697,6,69,36,2,1,0.82005
5,"pratte_2010_exploring",26,"University students (US)",26,714496,30,4697,6,70,36,1,1,0.712774
5,"pratte_2010_exploring",26,"University students (US)",26,714497,30,4697,6,71,36,1,1,0.914467
5,"pratte_2010_exploring",26,"University students (US)",26,714498,30,4697,6,72,36,1,1,0.715753
5,"pratte_2010_exploring",26,"University students (US)",26,714502,30,4697,7,4,36,1,1,0.737913
5,"pratte_2010_exploring",26,"University students (US)",26,714504,30,4697,7,6,36,1,1,0.495098
5,"pratte_2010_exploring",26,"University students (US)",26,714507,30,4697,7,9,36,1,1,0.523758
5,"pratte_2010_exploring",26,"University students (US)",26,714512,30,4697,7,14,36,2,1,0.843848
5,"pratte_2010_exploring",26,"University students (US)",26,714513,30,4697,7,15,36,1,1,0.717154
5,"pratte_2010_exploring",26,"University students (US)",26,714514,30,4697,7,16,36,2,1,0.865497
5,"pratte_2010_exploring",26,"University students (US)",26,714515,30,4697,7,17,36,2,1,0.856765
5,"pratte_2010_exploring",26,"University students (US)",26,714516,30,4697,7,18,36,2,1,0.788492
5,"pratte_2010_exploring",26,"University students (US)",26,714517,30,4697,7,19,36,1,1,0.45727
5,"pratte_2010_exploring",26,"University students (US)",26,714520,30,4697,7,22,36,2,1,0.793453
5,"pratte_2010_exploring",26,"University students (US)",26,714522,30,4697,7,24,36,1,1,0.741563
5,"pratte_2010_exploring",26,"University students (US)",26,714524,30,4697,7,26,36,2,1,0.779246
5,"pratte_2010_exploring",26,"University students (US)",26,714526,30,4697,7,28,36,1,1,0.585502
5,"pratte_2010_exploring",26,"University students (US)",26,714527,30,4697,7,29,36,2,1,0.773987
5,"pratte_2010_exploring",26,"University students (US)",26,714528,30,4697,7,30,36,2,1,0.847578
5,"pratte_2010_exploring",26,"University students (US)",26,714529,30,4697,7,31,36,2,1,1.171619
5,"pratte_2010_exploring",26,"University students (US)",26,714530,30,4697,7,32,36,2,1,0.523455
5,"pratte_2010_exploring",26,"University students (US)",26,714531,30,4697,7,33,36,2,1,0.566931
5,"pratte_2010_exploring",26,"University students (US)",26,714535,30,4697,7,37,36,1,1,0.526476
5,"pratte_2010_exploring",26,"University students (US)",26,714536,30,4697,7,38,36,2,1,0.706544
5,"pratte_2010_exploring",26,"University students (US)",26,714538,30,4697,7,40,36,1,1,0.748262
5,"pratte_2010_exploring",26,"University students (US)",26,714539,30,4697,7,41,36,2,1,0.780006
5,"pratte_2010_exploring",26,"University students (US)",26,714540,30,4697,7,42,36,1,1,0.454303
5,"pratte_2010_exploring",26,"University students (US)",26,714542,30,4697,7,44,36,1,1,0.539608
5,"pratte_2010_exploring",26,"University students (US)",26,714544,30,4697,7,46,36,2,1,0.430355
5,"pratte_2010_exploring",26,"University students (US)",26,714545,30,4697,7,47,36,2,1,0.657291
5,"pratte_2010_exploring",26,"University students (US)",26,714546,30,4697,7,48,36,1,1,0.525789
5,"pratte_2010_exploring",26,"University students (US)",26,714548,30,4697,7,50,36,1,1,0.576695
5,"pratte_2010_exploring",26,"University students (US)",26,714550,30,4697,7,52,36,1,1,0.390838
5,"pratte_2010_exploring",26,"University students (US)",26,714551,30,4697,7,53,36,1,1,0.642156
5,"pratte_2010_exploring",26,"University students (US)",26,714553,30,4697,7,55,36,1,1,0.438145
5,"pratte_2010_exploring",26,"University students (US)",26,714554,30,4697,7,56,36,2,1,0.50813
5,"pratte_2010_exploring",26,"University students (US)",26,714555,30,4697,7,57,36,2,1,1.028844
5,"pratte_2010_exploring",26,"University students (US)",26,714556,30,4697,7,58,36,1,1,0.770178
5,"pratte_2010_exploring",26,"University students (US)",26,714557,30,4697,7,59,36,2,1,0.601096
5,"pratte_2010_exploring",26,"University students (US)",26,714558,30,4697,7,60,36,2,1,0.68712
5,"pratte_2010_exploring",26,"University students (US)",26,714559,30,4697,7,61,36,1,1,0.804795
5,"pratte_2010_exploring",26,"University students (US)",26,714560,30,4697,7,62,36,1,1,0.535206
5,"pratte_2010_exploring",26,"University students (US)",26,714561,30,4697,7,63,36,1,1,0.506036
5,"pratte_2010_exploring",26,"University students (US)",26,714562,30,4697,7,64,36,2,1,0.747099
5,"pratte_2010_exploring",26,"University students (US)",26,714564,30,4697,7,66,36,2,1,0.415545
5,"pratte_2010_exploring",26,"University students (US)",26,714565,30,4697,7,67,36,2,1,0.398674
5,"pratte_2010_exploring",26,"University students (US)",26,714566,30,4697,7,68,36,1,1,1.155692
5,"pratte_2010_exploring",26,"University students (US)",26,714568,30,4697,7,70,36,1,1,0.431977
5,"pratte_2010_exploring",26,"University students (US)",26,714569,30,4697,7,71,36,2,1,0.929663
5,"pratte_2010_exploring",26,"University students (US)",26,714570,30,4697,7,72,36,2,1,0.651199
5,"pratte_2010_exploring",26,"University students (US)",26,714574,30,4698,1,4,36,1,1,0.463929
5,"pratte_2010_exploring",26,"University students (US)",26,714575,30,4698,1,5,36,2,1,1.305861
5,"pratte_2010_exploring",26,"University students (US)",26,714576,30,4698,1,6,36,2,1,0.685095
5,"pratte_2010_exploring",26,"University students (US)",26,714577,30,4698,1,7,36,1,1,0.824257
5,"pratte_2010_exploring",26,"University students (US)",26,714578,30,4698,1,8,36,1,1,0.648609
5,"pratte_2010_exploring",26,"University students (US)",26,714579,30,4698,1,9,36,2,1,0.671481
5,"pratte_2010_exploring",26,"University students (US)",26,714580,30,4698,1,10,36,1,1,0.352405
5,"pratte_2010_exploring",26,"University students (US)",26,714581,30,4698,1,11,36,2,1,0.325869
5,"pratte_2010_exploring",26,"University students (US)",26,714584,30,4698,1,14,36,1,1,0.469871
5,"pratte_2010_exploring",26,"University students (US)",26,714585,30,4698,1,15,36,1,1,0.459085
5,"pratte_2010_exploring",26,"University students (US)",26,714587,30,4698,1,17,36,1,1,0.571689
5,"pratte_2010_exploring",26,"University students (US)",26,714589,30,4698,1,19,36,2,1,0.537967
5,"pratte_2010_exploring",26,"University students (US)",26,714592,30,4698,1,22,36,2,1,0.607137
5,"pratte_2010_exploring",26,"University students (US)",26,714593,30,4698,1,23,36,2,1,0.501484
5,"pratte_2010_exploring",26,"University students (US)",26,714595,30,4698,1,25,36,1,1,0.571063
5,"pratte_2010_exploring",26,"University students (US)",26,714596,30,4698,1,26,36,1,1,0.463477
5,"pratte_2010_exploring",26,"University students (US)",26,714600,30,4698,1,30,36,2,1,0.509641
5,"pratte_2010_exploring",26,"University students (US)",26,714601,30,4698,1,31,36,2,1,0.888815
5,"pratte_2010_exploring",26,"University students (US)",26,714603,30,4698,1,33,36,1,1,0.487936
5,"pratte_2010_exploring",26,"University students (US)",26,714605,30,4698,1,35,36,1,1,0.711842
5,"pratte_2010_exploring",26,"University students (US)",26,714606,30,4698,1,36,36,1,0,0.436205
5,"pratte_2010_exploring",26,"University students (US)",26,714608,30,4698,1,38,36,2,1,0.76056
5,"pratte_2010_exploring",26,"University students (US)",26,714609,30,4698,1,39,36,1,1,1.304384
5,"pratte_2010_exploring",26,"University students (US)",26,714610,30,4698,1,40,36,2,1,0.893791
5,"pratte_2010_exploring",26,"University students (US)",26,714611,30,4698,1,41,36,1,1,0.724917
5,"pratte_2010_exploring",26,"University students (US)",26,714612,30,4698,1,42,36,2,0,0.621147
5,"pratte_2010_exploring",26,"University students (US)",26,714613,30,4698,1,43,36,2,1,0.863982
5,"pratte_2010_exploring",26,"University students (US)",26,714615,30,4698,1,45,36,2,1,0.470167
5,"pratte_2010_exploring",26,"University students (US)",26,714616,30,4698,1,46,36,2,1,0.50365
5,"pratte_2010_exploring",26,"University students (US)",26,714617,30,4698,1,47,36,2,1,0.634989
5,"pratte_2010_exploring",26,"University students (US)",26,714618,30,4698,1,48,36,2,1,0.687295
5,"pratte_2010_exploring",26,"University students (US)",26,714619,30,4698,1,49,36,2,1,0.605654
5,"pratte_2010_exploring",26,"University students (US)",26,714620,30,4698,1,50,36,1,1,0.4867
5,"pratte_2010_exploring",26,"University students (US)",26,714622,30,4698,1,52,36,1,1,0.366347
5,"pratte_2010_exploring",26,"University students (US)",26,714623,30,4698,1,53,36,2,1,0.387409
5,"pratte_2010_exploring",26,"University students (US)",26,714624,30,4698,1,54,36,1,1,0.45946
5,"pratte_2010_exploring",26,"University students (US)",26,714628,30,4698,1,58,36,2,1,0.608143
5,"pratte_2010_exploring",26,"University students (US)",26,714629,30,4698,1,59,36,2,1,0.462757
5,"pratte_2010_exploring",26,"University students (US)",26,714630,30,4698,1,60,36,1,1,0.342842
5,"pratte_2010_exploring",26,"University students (US)",26,714631,30,4698,1,61,36,1,1,0.87212
5,"pratte_2010_exploring",26,"University students (US)",26,714635,30,4698,1,65,36,2,1,0.404622
5,"pratte_2010_exploring",26,"University students (US)",26,714638,30,4698,1,68,36,2,1,0.631185
5,"pratte_2010_exploring",26,"University students (US)",26,714640,30,4698,1,70,36,1,1,0.844162
5,"pratte_2010_exploring",26,"University students (US)",26,714641,30,4698,1,71,36,1,1,0.873522
5,"pratte_2010_exploring",26,"University students (US)",26,714642,30,4698,1,72,36,1,1,0.557539
5,"pratte_2010_exploring",26,"University students (US)",26,714646,30,4698,2,4,36,2,1,0.345008
5,"pratte_2010_exploring",26,"University students (US)",26,714647,30,4698,2,5,36,1,1,0.562699
5,"pratte_2010_exploring",26,"University students (US)",26,714648,30,4698,2,6,36,2,1,0.52938
5,"pratte_2010_exploring",26,"University students (US)",26,714649,30,4698,2,7,36,1,1,0.548391
5,"pratte_2010_exploring",26,"University students (US)",26,714652,30,4698,2,10,36,1,0,0.473024
5,"pratte_2010_exploring",26,"University students (US)",26,714653,30,4698,2,11,36,2,1,1.134325
5,"pratte_2010_exploring",26,"University students (US)",26,714655,30,4698,2,13,36,2,1,0.956799
5,"pratte_2010_exploring",26,"University students (US)",26,714659,30,4698,2,17,36,2,1,0.7482
5,"pratte_2010_exploring",26,"University students (US)",26,714660,30,4698,2,18,36,1,1,0.472063
5,"pratte_2010_exploring",26,"University students (US)",26,714662,30,4698,2,20,36,2,1,0.616049
5,"pratte_2010_exploring",26,"University students (US)",26,714663,30,4698,2,21,36,1,1,0.50594
5,"pratte_2010_exploring",26,"University students (US)",26,714666,30,4698,2,24,36,2,1,1.006034
5,"pratte_2010_exploring",26,"University students (US)",26,714667,30,4698,2,25,36,2,1,0.686553
5,"pratte_2010_exploring",26,"University students (US)",26,714668,30,4698,2,26,36,2,1,0.864601
5,"pratte_2010_exploring",26,"University students (US)",26,714670,30,4698,2,28,36,2,1,0.963205
5,"pratte_2010_exploring",26,"University students (US)",26,714671,30,4698,2,29,36,2,1,0.747701
5,"pratte_2010_exploring",26,"University students (US)",26,714672,30,4698,2,30,36,2,1,0.772118
5,"pratte_2010_exploring",26,"University students (US)",26,714673,30,4698,2,31,36,1,1,0.804173
5,"pratte_2010_exploring",26,"University students (US)",26,714674,30,4698,2,32,36,1,1,0.60662
5,"pratte_2010_exploring",26,"University students (US)",26,714677,30,4698,2,35,36,1,0,0.893022
5,"pratte_2010_exploring",26,"University students (US)",26,714678,30,4698,2,36,36,2,1,1.39402
5,"pratte_2010_exploring",26,"University students (US)",26,714679,30,4698,2,37,36,2,1,0.507015
5,"pratte_2010_exploring",26,"University students (US)",26,714681,30,4698,2,39,36,1,1,0.467165
5,"pratte_2010_exploring",26,"University students (US)",26,714682,30,4698,2,40,36,1,1,0.546761
5,"pratte_2010_exploring",26,"University students (US)",26,714683,30,4698,2,41,36,1,1,0.633142
5,"pratte_2010_exploring",26,"University students (US)",26,714685,30,4698,2,43,36,1,1,0.372184
5,"pratte_2010_exploring",26,"University students (US)",26,714686,30,4698,2,44,36,1,0,0.431103
5,"pratte_2010_exploring",26,"University students (US)",26,714687,30,4698,2,45,36,2,1,0.762464
5,"pratte_2010_exploring",26,"University students (US)",26,714688,30,4698,2,46,36,1,1,0.686044
5,"pratte_2010_exploring",26,"University students (US)",26,714690,30,4698,2,48,36,2,1,0.611615
5,"pratte_2010_exploring",26,"University students (US)",26,714691,30,4698,2,49,36,1,1,0.626701
5,"pratte_2010_exploring",26,"University students (US)",26,714693,30,4698,2,51,36,2,0,0.651056
5,"pratte_2010_exploring",26,"University students (US)",26,714695,30,4698,2,53,36,2,1,0.439114
5,"pratte_2010_exploring",26,"University students (US)",26,714696,30,4698,2,54,36,2,1,0.491607
5,"pratte_2010_exploring",26,"University students (US)",26,714697,30,4698,2,55,36,1,1,0.43992
5,"pratte_2010_exploring",26,"University students (US)",26,714698,30,4698,2,56,36,1,1,0.504256
5,"pratte_2010_exploring",26,"University students (US)",26,714699,30,4698,2,57,36,2,1,0.812845
5,"pratte_2010_exploring",26,"University students (US)",26,714700,30,4698,2,58,36,2,1,0.495085
5,"pratte_2010_exploring",26,"University students (US)",26,714702,30,4698,2,60,36,2,1,0.411669
5,"pratte_2010_exploring",26,"University students (US)",26,714703,30,4698,2,61,36,1,1,0.610084
5,"pratte_2010_exploring",26,"University students (US)",26,714705,30,4698,2,63,36,1,1,0.383981
5,"pratte_2010_exploring",26,"University students (US)",26,714706,30,4698,2,64,36,1,1,0.565567
5,"pratte_2010_exploring",26,"University students (US)",26,714710,30,4698,2,68,36,1,1,0.585369
5,"pratte_2010_exploring",26,"University students (US)",26,714711,30,4698,2,69,36,2,1,0.767355
5,"pratte_2010_exploring",26,"University students (US)",26,714712,30,4698,2,70,36,1,1,0.513242
5,"pratte_2010_exploring",26,"University students (US)",26,714713,30,4698,2,71,36,1,1,0.529657
5,"pratte_2010_exploring",26,"University students (US)",26,714719,30,4698,3,5,36,2,1,0.717386
5,"pratte_2010_exploring",26,"University students (US)",26,714721,30,4698,3,7,36,2,1,0.838711
5,"pratte_2010_exploring",26,"University students (US)",26,714724,30,4698,3,10,36,2,1,0.395233
5,"pratte_2010_exploring",26,"University students (US)",26,714725,30,4698,3,11,36,2,1,0.361368
5,"pratte_2010_exploring",26,"University students (US)",26,714726,30,4698,3,12,36,1,1,0.500027
5,"pratte_2010_exploring",26,"University students (US)",26,714728,30,4698,3,14,36,1,1,0.916981
5,"pratte_2010_exploring",26,"University students (US)",26,714730,30,4698,3,16,36,1,1,0.514834
5,"pratte_2010_exploring",26,"University students (US)",26,714733,30,4698,3,19,36,2,1,0.615683
5,"pratte_2010_exploring",26,"University students (US)",26,714734,30,4698,3,20,36,2,1,0.677159
5,"pratte_2010_exploring",26,"University students (US)",26,714735,30,4698,3,21,36,1,0,1.014363
5,"pratte_2010_exploring",26,"University students (US)",26,714737,30,4698,3,23,36,2,1,0.545668
5,"pratte_2010_exploring",26,"University students (US)",26,714738,30,4698,3,24,36,2,1,0.651385
5,"pratte_2010_exploring",26,"University students (US)",26,714739,30,4698,3,25,36,1,1,0.393148
5,"pratte_2010_exploring",26,"University students (US)",26,714740,30,4698,3,26,36,2,1,0.631941
5,"pratte_2010_exploring",26,"University students (US)",26,714742,30,4698,3,28,36,2,1,0.483921
5,"pratte_2010_exploring",26,"University students (US)",26,714743,30,4698,3,29,36,2,1,0.89924
5,"pratte_2010_exploring",26,"University students (US)",26,714745,30,4698,3,31,36,2,1,0.592903
5,"pratte_2010_exploring",26,"University students (US)",26,714746,30,4698,3,32,36,1,1,0.608901
5,"pratte_2010_exploring",26,"University students (US)",26,714749,30,4698,3,35,36,1,1,0.74855
5,"pratte_2010_exploring",26,"University students (US)",26,714751,30,4698,3,37,36,2,1,0.680481
5,"pratte_2010_exploring",26,"University students (US)",26,714752,30,4698,3,38,36,1,1,0.456362
5,"pratte_2010_exploring",26,"University students (US)",26,714753,30,4698,3,39,36,1,1,0.602225
5,"pratte_2010_exploring",26,"University students (US)",26,714754,30,4698,3,40,36,1,1,0.521764
5,"pratte_2010_exploring",26,"University students (US)",26,714755,30,4698,3,41,36,1,1,0.546392
5,"pratte_2010_exploring",26,"University students (US)",26,714758,30,4698,3,44,36,2,1,0.487466
5,"pratte_2010_exploring",26,"University students (US)",26,714760,30,4698,3,46,36,1,1,0.714839
5,"pratte_2010_exploring",26,"University students (US)",26,714763,30,4698,3,49,36,1,1,0.571654
5,"pratte_2010_exploring",26,"University students (US)",26,714764,30,4698,3,50,36,2,1,0.530685
5,"pratte_2010_exploring",26,"University students (US)",26,714765,30,4698,3,51,36,2,1,0.35018
5,"pratte_2010_exploring",26,"University students (US)",26,714766,30,4698,3,52,36,2,1,0.579372
5,"pratte_2010_exploring",26,"University students (US)",26,714768,30,4698,3,54,36,1,1,0.610513
5,"pratte_2010_exploring",26,"University students (US)",26,714769,30,4698,3,55,36,1,1,0.677993
5,"pratte_2010_exploring",26,"University students (US)",26,714772,30,4698,3,58,36,2,1,0.58986
5,"pratte_2010_exploring",26,"University students (US)",26,714773,30,4698,3,59,36,1,1,0.427909
5,"pratte_2010_exploring",26,"University students (US)",26,714774,30,4698,3,60,36,2,1,0.407619
5,"pratte_2010_exploring",26,"University students (US)",26,714776,30,4698,3,62,36,1,1,0.715707
5,"pratte_2010_exploring",26,"University students (US)",26,714777,30,4698,3,63,36,2,1,0.71369
5,"pratte_2010_exploring",26,"University students (US)",26,714778,30,4698,3,64,36,2,0,0.534508
5,"pratte_2010_exploring",26,"University students (US)",26,714779,30,4698,3,65,36,1,1,0.696517
5,"pratte_2010_exploring",26,"University students (US)",26,714780,30,4698,3,66,36,2,1,0.479207
5,"pratte_2010_exploring",26,"University students (US)",26,714781,30,4698,3,67,36,1,1,0.477113
5,"pratte_2010_exploring",26,"University students (US)",26,714782,30,4698,3,68,36,1,1,0.516065
5,"pratte_2010_exploring",26,"University students (US)",26,714783,30,4698,3,69,36,1,1,0.590403
5,"pratte_2010_exploring",26,"University students (US)",26,714784,30,4698,3,70,36,2,1,0.469692
5,"pratte_2010_exploring",26,"University students (US)",26,714785,30,4698,3,71,36,1,1,0.79261
5,"pratte_2010_exploring",26,"University students (US)",26,714790,30,4698,4,4,36,2,1,0.357363
5,"pratte_2010_exploring",26,"University students (US)",26,714791,30,4698,4,5,36,2,1,0.615987
5,"pratte_2010_exploring",26,"University students (US)",26,714793,30,4698,4,7,36,1,1,0.580995
5,"pratte_2010_exploring",26,"University students (US)",26,714794,30,4698,4,8,36,2,1,0.501389
5,"pratte_2010_exploring",26,"University students (US)",26,714796,30,4698,4,10,36,2,1,0.844808
5,"pratte_2010_exploring",26,"University students (US)",26,714797,30,4698,4,11,36,1,1,0.56575
5,"pratte_2010_exploring",26,"University students (US)",26,714800,30,4698,4,14,36,2,1,0.545453
5,"pratte_2010_exploring",26,"University students (US)",26,714801,30,4698,4,15,36,1,1,0.638596
5,"pratte_2010_exploring",26,"University students (US)",26,714802,30,4698,4,16,36,2,1,0.361262
5,"pratte_2010_exploring",26,"University students (US)",26,714804,30,4698,4,18,36,2,1,0.600764
5,"pratte_2010_exploring",26,"University students (US)",26,714805,30,4698,4,19,36,1,1,0.517625
5,"pratte_2010_exploring",26,"University students (US)",26,714808,30,4698,4,22,36,2,1,0.626481
5,"pratte_2010_exploring",26,"University students (US)",26,714809,30,4698,4,23,36,2,1,0.376176
5,"pratte_2010_exploring",26,"University students (US)",26,714811,30,4698,4,25,36,2,0,0.425687
5,"pratte_2010_exploring",26,"University students (US)",26,714813,30,4698,4,27,36,1,1,0.529338
5,"pratte_2010_exploring",26,"University students (US)",26,714814,30,4698,4,28,36,1,1,0.398669
5,"pratte_2010_exploring",26,"University students (US)",26,714816,30,4698,4,30,36,2,0,0.712029
5,"pratte_2010_exploring",26,"University students (US)",26,714817,30,4698,4,31,36,2,1,0.994337
5,"pratte_2010_exploring",26,"University students (US)",26,714819,30,4698,4,33,36,1,1,0.601919
5,"pratte_2010_exploring",26,"University students (US)",26,714820,30,4698,4,34,36,1,1,0.613189
5,"pratte_2010_exploring",26,"University students (US)",26,714821,30,4698,4,35,36,2,1,0.529498
5,"pratte_2010_exploring",26,"University students (US)",26,714823,30,4698,4,37,36,1,1,0.414533
5,"pratte_2010_exploring",26,"University students (US)",26,714824,30,4698,4,38,36,2,1,0.552117
5,"pratte_2010_exploring",26,"University students (US)",26,714825,30,4698,4,39,36,1,1,0.445156
5,"pratte_2010_exploring",26,"University students (US)",26,714826,30,4698,4,40,36,1,1,0.399518
5,"pratte_2010_exploring",26,"University students (US)",26,714828,30,4698,4,42,36,2,1,0.332511
5,"pratte_2010_exploring",26,"University students (US)",26,714829,30,4698,4,43,36,1,1,0.649298
5,"pratte_2010_exploring",26,"University students (US)",26,714831,30,4698,4,45,36,2,1,0.747554
5,"pratte_2010_exploring",26,"University students (US)",26,714832,30,4698,4,46,36,2,1,0.61413
5,"pratte_2010_exploring",26,"University students (US)",26,714833,30,4698,4,47,36,1,1,1.043123
5,"pratte_2010_exploring",26,"University students (US)",26,714835,30,4698,4,49,36,1,1,0.546033
5,"pratte_2010_exploring",26,"University students (US)",26,714836,30,4698,4,50,36,1,1,0.688633
5,"pratte_2010_exploring",26,"University students (US)",26,714839,30,4698,4,53,36,2,1,0.658431
5,"pratte_2010_exploring",26,"University students (US)",26,714840,30,4698,4,54,36,1,1,0.651704
5,"pratte_2010_exploring",26,"University students (US)",26,714841,30,4698,4,55,36,1,1,0.98159
5,"pratte_2010_exploring",26,"University students (US)",26,714842,30,4698,4,56,36,2,1,0.643542
5,"pratte_2010_exploring",26,"University students (US)",26,714843,30,4698,4,57,36,2,1,0.585496
5,"pratte_2010_exploring",26,"University students (US)",26,714844,30,4698,4,58,36,2,1,0.676353
5,"pratte_2010_exploring",26,"University students (US)",26,714845,30,4698,4,59,36,1,1,0.521066
5,"pratte_2010_exploring",26,"University students (US)",26,714848,30,4698,4,62,36,1,1,0.573132
5,"pratte_2010_exploring",26,"University students (US)",26,714849,30,4698,4,63,36,1,1,2.251076
5,"pratte_2010_exploring",26,"University students (US)",26,714850,30,4698,4,64,36,2,1,1.253758
5,"pratte_2010_exploring",26,"University students (US)",26,714851,30,4698,4,65,36,2,1,0.876743
5,"pratte_2010_exploring",26,"University students (US)",26,714854,30,4698,4,68,36,2,1,0.718044
5,"pratte_2010_exploring",26,"University students (US)",26,714856,30,4698,4,70,36,1,1,0.455041
5,"pratte_2010_exploring",26,"University students (US)",26,714858,30,4698,4,72,36,1,1,0.647682
5,"pratte_2010_exploring",26,"University students (US)",26,714862,30,4698,5,4,36,2,1,0.745083
5,"pratte_2010_exploring",26,"University students (US)",26,714865,30,4698,5,7,36,1,1,0.562837
5,"pratte_2010_exploring",26,"University students (US)",26,714866,30,4698,5,8,36,2,1,0.578778
5,"pratte_2010_exploring",26,"University students (US)",26,714867,30,4698,5,9,36,1,1,0.781002
5,"pratte_2010_exploring",26,"University students (US)",26,714868,30,4698,5,10,36,2,1,0.499593
5,"pratte_2010_exploring",26,"University students (US)",26,714869,30,4698,5,11,36,2,1,0.41604
5,"pratte_2010_exploring",26,"University students (US)",26,714870,30,4698,5,12,36,2,0,0.431822
5,"pratte_2010_exploring",26,"University students (US)",26,714872,30,4698,5,14,36,1,1,0.510369
5,"pratte_2010_exploring",26,"University students (US)",26,714873,30,4698,5,15,36,2,1,0.928385
5,"pratte_2010_exploring",26,"University students (US)",26,714876,30,4698,5,18,36,2,1,0.639386
5,"pratte_2010_exploring",26,"University students (US)",26,714877,30,4698,5,19,36,1,1,0.591549
5,"pratte_2010_exploring",26,"University students (US)",26,714878,30,4698,5,20,36,1,1,0.484361
5,"pratte_2010_exploring",26,"University students (US)",26,714879,30,4698,5,21,36,2,1,0.427042
5,"pratte_2010_exploring",26,"University students (US)",26,714880,30,4698,5,22,36,2,1,0.548551
5,"pratte_2010_exploring",26,"University students (US)",26,714883,30,4698,5,25,36,1,1,0.409941
5,"pratte_2010_exploring",26,"University students (US)",26,714884,30,4698,5,26,36,2,1,0.584303
5,"pratte_2010_exploring",26,"University students (US)",26,714885,30,4698,5,27,36,2,1,0.471269
5,"pratte_2010_exploring",26,"University students (US)",26,714886,30,4698,5,28,36,1,1,0.561416
5,"pratte_2010_exploring",26,"University students (US)",26,714887,30,4698,5,29,36,2,1,0.457198
5,"pratte_2010_exploring",26,"University students (US)",26,714892,30,4698,5,34,36,2,1,0.704003
5,"pratte_2010_exploring",26,"University students (US)",26,714894,30,4698,5,36,36,1,1,0.792655
5,"pratte_2010_exploring",26,"University students (US)",26,714895,30,4698,5,37,36,2,1,0.51906
5,"pratte_2010_exploring",26,"University students (US)",26,714896,30,4698,5,38,36,2,1,0.737514
5,"pratte_2010_exploring",26,"University students (US)",26,714897,30,4698,5,39,36,1,1,0.540784
5,"pratte_2010_exploring",26,"University students (US)",26,714898,30,4698,5,40,36,2,1,0.57965
5,"pratte_2010_exploring",26,"University students (US)",26,714899,30,4698,5,41,36,2,1,0.58435
5,"pratte_2010_exploring",26,"University students (US)",26,714900,30,4698,5,42,36,1,1,0.57861
5,"pratte_2010_exploring",26,"University students (US)",26,714901,30,4698,5,43,36,2,1,0.619684
5,"pratte_2010_exploring",26,"University students (US)",26,714902,30,4698,5,44,36,2,1,0.62443
5,"pratte_2010_exploring",26,"University students (US)",26,714903,30,4698,5,45,36,1,1,0.929483
5,"pratte_2010_exploring",26,"University students (US)",26,714905,30,4698,5,47,36,1,1,1.003202
5,"pratte_2010_exploring",26,"University students (US)",26,714911,30,4698,5,53,36,1,1,0.497228
5,"pratte_2010_exploring",26,"University students (US)",26,714912,30,4698,5,54,36,1,1,0.598403
5,"pratte_2010_exploring",26,"University students (US)",26,714914,30,4698,5,56,36,2,0,0.919084
5,"pratte_2010_exploring",26,"University students (US)",26,714915,30,4698,5,57,36,1,1,0.491046
5,"pratte_2010_exploring",26,"University students (US)",26,714919,30,4698,5,61,36,1,1,0.68498
5,"pratte_2010_exploring",26,"University students (US)",26,714920,30,4698,5,62,36,1,1,0.538287
5,"pratte_2010_exploring",26,"University students (US)",26,714921,30,4698,5,63,36,1,1,0.387789
5,"pratte_2010_exploring",26,"University students (US)",26,714922,30,4698,5,64,36,1,1,0.629964
5,"pratte_2010_exploring",26,"University students (US)",26,714923,30,4698,5,65,36,2,1,0.752083
5,"pratte_2010_exploring",26,"University students (US)",26,714924,30,4698,5,66,36,1,1,0.446106
5,"pratte_2010_exploring",26,"University students (US)",26,714926,30,4698,5,68,36,2,1,0.622354
5,"pratte_2010_exploring",26,"University students (US)",26,714928,30,4698,5,70,36,1,1,0.570173
5,"pratte_2010_exploring",26,"University students (US)",26,714929,30,4698,5,71,36,1,1,0.562096
5,"pratte_2010_exploring",26,"University students (US)",26,714930,30,4698,5,72,36,1,1,0.873914
5,"pratte_2010_exploring",26,"University students (US)",26,714934,30,4698,6,4,36,1,1,0.591031
5,"pratte_2010_exploring",26,"University students (US)",26,714935,30,4698,6,5,36,2,1,0.817012
5,"pratte_2010_exploring",26,"University students (US)",26,714936,30,4698,6,6,36,2,1,0.62257
5,"pratte_2010_exploring",26,"University students (US)",26,714937,30,4698,6,7,36,2,1,0.607465
5,"pratte_2010_exploring",26,"University students (US)",26,714938,30,4698,6,8,36,2,1,0.748826
5,"pratte_2010_exploring",26,"University students (US)",26,714940,30,4698,6,10,36,1,1,1.33903
5,"pratte_2010_exploring",26,"University students (US)",26,714941,30,4698,6,11,36,2,1,1.038818
5,"pratte_2010_exploring",26,"University students (US)",26,714942,30,4698,6,12,36,1,1,0.617561
5,"pratte_2010_exploring",26,"University students (US)",26,714943,30,4698,6,13,36,1,1,0.870682
