"datasetid","subject","block","trial","congruency","between","within","accuracy","rt"
51,172,1,71,1,NA,1,1,1.012
51,172,1,72,2,NA,1,1,0.897
51,172,1,73,1,NA,1,1,0.707
51,172,1,74,1,NA,1,1,0.655
51,172,1,75,2,NA,1,1,0.945
51,172,1,76,1,NA,1,1,0.79
51,172,1,77,1,NA,1,1,0.846
51,172,1,78,1,NA,1,1,0.551
51,172,1,79,2,NA,1,1,0.965
51,172,1,80,2,NA,1,1,0.663
51,172,1,81,2,NA,1,1,0.958
51,172,1,82,2,NA,1,1,0.893
51,172,1,83,2,NA,1,1,0.738
51,172,1,84,2,NA,1,1,0.657
51,172,1,85,1,NA,1,1,0.445
51,172,1,86,2,NA,1,1,0.873
51,172,1,87,2,NA,1,1,0.866
51,172,1,88,1,NA,1,1,0.66
51,172,1,89,1,NA,1,1,0.774
51,172,1,90,2,NA,1,1,0.767
51,172,1,91,2,NA,1,1,0.735
51,172,1,92,2,NA,1,1,0.82
51,172,1,93,1,NA,1,1,0.794
51,172,1,94,1,NA,1,1,0.524
51,172,1,95,1,NA,1,1,0.925
51,172,1,96,2,NA,1,1,1.32
51,173,1,4,2,NA,1,1,0.539
51,173,1,5,1,NA,1,1,0.412
51,173,1,6,1,NA,1,1,0.525
51,173,1,7,2,NA,1,1,0.565
51,173,1,8,2,NA,1,1,0.491
51,173,1,9,1,NA,1,1,0.543
51,173,1,10,1,NA,1,1,0.487
51,173,1,11,2,NA,1,1,0.637
51,173,1,12,1,NA,1,1,0.444
51,173,1,13,1,NA,1,1,0.46
51,173,1,14,1,NA,1,1,0.43
51,173,1,15,1,NA,1,1,0.577
51,173,1,16,2,NA,1,1,0.388
51,173,1,17,2,NA,1,1,0.676
51,173,1,18,1,NA,1,1,0.649
51,173,1,19,2,NA,1,1,0.45
51,173,1,20,2,NA,1,1,0.612
51,173,1,21,2,NA,1,1,0.626
51,173,1,22,1,NA,1,1,0.402
51,173,1,23,1,NA,1,1,0.538
51,173,1,24,1,NA,1,0,0.67
51,173,1,25,1,NA,1,1,0.804
51,173,1,26,2,NA,1,1,0.845
51,173,1,27,1,NA,1,1,0.729
51,173,1,28,1,NA,1,1,0.703
51,173,1,29,1,NA,1,1,0.64
51,173,1,30,1,NA,1,1,0.621
51,173,1,31,1,NA,1,1,0.946
51,173,1,32,1,NA,1,1,0.626
51,173,1,33,2,NA,1,1,0.793
51,173,1,34,1,NA,1,1,0.649
51,173,1,35,2,NA,1,1,0.759
51,173,1,36,1,NA,1,1,0.774
51,173,1,37,2,NA,1,1,1.16
51,173,1,38,2,NA,1,1,1.004
51,173,1,39,1,NA,1,1,1.425
51,173,1,40,2,NA,1,1,0.677
51,173,1,41,1,NA,1,1,0.639
51,173,1,42,2,NA,1,1,0.615
51,173,1,43,2,NA,1,1,0.39
51,173,1,44,2,NA,1,1,0.468
51,173,1,45,2,NA,1,0,0.849
51,173,1,46,2,NA,1,1,0.514
51,173,1,47,2,NA,1,1,0.578
51,173,1,48,2,NA,1,1,0.782
51,173,1,49,1,NA,1,1,0.38
51,173,1,50,2,NA,1,1,0.845
51,173,1,51,2,NA,1,1,0.723
51,173,1,52,2,NA,1,1,0.628
51,173,1,53,2,NA,1,1,0.622
51,173,1,54,2,NA,1,1,0.728
51,173,1,55,1,NA,1,1,0.485
51,173,1,56,1,NA,1,1,0.528
51,173,1,57,2,NA,1,1,0.833
51,173,1,58,2,NA,1,1,0.836
51,173,1,59,2,NA,1,1,0.861
51,173,1,60,1,NA,1,1,1.074
51,173,1,61,2,NA,1,1,0.613
51,173,1,62,2,NA,1,1,0.677
51,173,1,63,1,NA,1,1,0.534
51,173,1,64,1,NA,1,1,0.823
51,173,1,65,1,NA,1,1,0.662
51,173,1,66,2,NA,1,1,0.398
51,173,1,67,1,NA,1,1,0.373
51,173,1,68,2,NA,1,1,0.438
51,173,1,69,2,NA,1,1,0.547
51,173,1,70,2,NA,1,1,0.564
51,173,1,71,2,NA,1,1,0.957
51,173,1,72,2,NA,1,1,0.444
51,173,1,73,1,NA,1,1,0.478
51,173,1,74,2,NA,1,1,0.43
51,173,1,75,2,NA,1,1,0.444
51,173,1,76,1,NA,1,1,0.493
51,173,1,77,1,NA,1,1,0.451
51,173,1,78,2,NA,1,1,0.746
51,173,1,79,1,NA,1,1,0.481
51,173,1,80,1,NA,1,1,0.403
51,173,1,81,1,NA,1,1,0.583
51,173,1,82,1,NA,1,1,0.421
51,173,1,83,1,NA,1,1,0.665
51,173,1,84,2,NA,1,1,0.689
51,173,1,85,1,NA,1,1,0.592
51,173,1,86,1,NA,1,1,0.562
51,173,1,87,2,NA,1,1,0.549
51,173,1,88,1,NA,1,1,0.44
51,173,1,89,2,NA,1,1,0.691
51,173,1,90,2,NA,1,1,0.725
51,173,1,91,1,NA,1,1,0.538
51,173,1,92,1,NA,1,1,0.789
51,173,1,93,2,NA,1,1,0.791
51,173,1,94,1,NA,1,1,0.489
51,173,1,95,1,NA,1,1,0.478
51,173,1,96,1,NA,1,1,0.433
51,174,1,4,2,NA,1,1,1.161
51,174,1,5,2,NA,1,0,1.148
51,174,1,7,2,NA,1,0,0.92
51,174,1,8,2,NA,1,1,1.093
51,174,1,10,1,NA,1,1,0.999
51,174,1,11,1,NA,1,1,1.251
51,174,1,12,1,NA,1,1,0.703
51,174,1,13,2,NA,1,1,1.034
51,174,1,14,2,NA,1,1,0.792
51,174,1,15,2,NA,1,1,1.067
51,174,1,16,1,NA,1,1,0.931
51,174,1,17,2,NA,1,1,1.161
51,174,1,18,1,NA,1,1,0.961
51,174,1,19,2,NA,1,0,0.857
51,174,1,20,2,NA,1,1,0.978
51,174,1,21,1,NA,1,1,0.973
51,174,1,22,1,NA,1,1,1.023
51,174,1,23,1,NA,1,1,0.809
51,174,1,24,1,NA,1,1,0.847
51,174,1,25,1,NA,1,1,0.674
51,174,1,26,2,NA,1,1,1.127
51,174,1,27,2,NA,1,1,1.268
51,174,1,28,2,NA,1,1,1.148
51,174,1,29,2,NA,1,1,1.037
51,174,1,30,2,NA,1,1,0.979
51,174,1,31,1,NA,1,1,1.093
51,174,1,32,1,NA,1,1,0.999
51,174,1,33,2,NA,1,1,1.068
51,174,1,34,1,NA,1,1,1.124
51,174,1,35,2,NA,1,1,1.012
51,174,1,36,1,NA,1,1,1.107
51,174,1,37,2,NA,1,1,1.471
51,174,1,38,1,NA,1,1,1.4
51,174,1,39,2,NA,1,1,1.309
51,174,1,40,1,NA,1,1,0.88
51,174,1,41,2,NA,1,1,1.068
51,174,1,42,1,NA,1,1,0.731
51,174,1,43,1,NA,1,1,0.832
51,174,1,44,1,NA,1,1,0.752
51,174,1,45,2,NA,1,0,1.339
51,174,1,46,2,NA,1,1,1.144
51,174,1,47,1,NA,1,1,0.91
51,174,1,48,2,NA,1,1,1.067
51,174,1,49,2,NA,1,1,1.327
51,174,1,50,2,NA,1,1,1.096
51,174,1,51,1,NA,1,1,0.97
51,174,1,52,1,NA,1,1,0.884
51,174,1,53,2,NA,1,1,1.146
51,174,1,54,2,NA,1,1,1.341
51,174,1,55,1,NA,1,1,1.254
51,174,1,56,2,NA,1,1,1.216
51,174,1,57,1,NA,1,1,1.034
51,174,1,58,1,NA,1,1,1.034
51,174,1,59,1,NA,1,1,0.761
51,174,1,60,1,NA,1,1,0.672
51,174,1,61,1,NA,1,1,0.681
51,174,1,62,1,NA,1,1,0.682
51,174,1,63,1,NA,1,1,1.099
51,174,1,64,1,NA,1,1,1.207
51,174,1,65,2,NA,1,1,1.063
51,174,1,66,1,NA,1,1,1.049
51,174,1,67,1,NA,1,1,1.073
51,174,1,68,1,NA,1,1,1.002
51,174,1,69,1,NA,1,1,0.744
51,174,1,70,2,NA,1,1,1.139
51,174,1,71,2,NA,1,1,1.415
51,174,1,72,1,NA,1,1,0.791
51,174,1,73,1,NA,1,1,1.068
51,174,1,74,2,NA,1,1,0.957
51,174,1,75,1,NA,1,1,1.103
51,174,1,76,2,NA,1,1,0.876
51,174,1,77,2,NA,1,1,1.024
51,174,1,78,2,NA,1,1,1.071
51,174,1,79,2,NA,1,1,1.227
51,174,1,81,2,NA,1,1,1.089
51,174,1,82,1,NA,1,1,0.833
51,174,1,83,2,NA,1,1,1.404
51,174,1,84,1,NA,1,1,1.052
51,174,1,85,2,NA,1,1,1.212
51,174,1,86,1,NA,1,1,0.817
51,174,1,87,2,NA,1,0,1.083
51,174,1,88,2,NA,1,1,1.404
51,174,1,89,2,NA,1,1,0.921
51,174,1,90,1,NA,1,1,1.178
51,174,1,91,1,NA,1,1,1.109
51,174,1,92,1,NA,1,1,0.766
51,174,1,93,1,NA,1,1,1.152
51,174,1,94,2,NA,1,1,1.214
51,174,1,96,1,NA,1,1,1.403
51,175,1,4,1,NA,1,1,0.537
51,175,1,5,2,NA,1,1,0.439
51,175,1,6,2,NA,1,1,0.938
51,175,1,7,2,NA,1,1,0.792
51,175,1,8,1,NA,1,1,1.452
51,175,1,9,2,NA,1,1,0.779
51,175,1,10,2,NA,1,1,0.705
51,175,1,11,1,NA,1,1,0.536
51,175,1,12,1,NA,1,1,0.547
51,175,1,13,2,NA,1,1,0.705
51,175,1,14,2,NA,1,1,0.471
51,175,1,15,1,NA,1,1,0.656
51,175,1,16,1,NA,1,1,0.524
51,175,1,17,1,NA,1,1,0.69
51,175,1,18,1,NA,1,1,0.531
51,175,1,19,2,NA,1,1,0.72
51,175,1,20,1,NA,1,1,0.699
51,175,1,21,1,NA,1,1,0.616
51,175,1,22,2,NA,1,1,0.51
51,175,1,23,1,NA,1,1,0.593
51,175,1,24,2,NA,1,1,0.693
51,175,1,25,2,NA,1,1,0.474
51,175,1,26,1,NA,1,1,0.631
51,175,1,27,1,NA,1,1,0.591
51,175,1,28,1,NA,1,1,0.486
51,175,1,29,2,NA,1,1,0.814
51,175,1,30,1,NA,1,1,0.5
51,175,1,31,2,NA,1,1,0.496
51,175,1,32,1,NA,1,1,0.502
51,175,1,33,2,NA,1,1,0.645
51,175,1,34,2,NA,1,1,0.594
51,175,1,35,1,NA,1,1,0.55
51,175,1,36,1,NA,1,1,0.355
51,175,1,37,2,NA,1,1,0.834
51,175,1,38,1,NA,1,1,0.593
51,175,1,39,2,NA,1,1,0.605
51,175,1,40,1,NA,1,1,0.617
51,175,1,41,1,NA,1,1,0.635
51,175,1,42,2,NA,1,1,0.653
51,175,1,43,2,NA,1,1,0.532
51,175,1,44,1,NA,1,1,0.624
51,175,1,45,2,NA,1,1,0.573
51,175,1,46,1,NA,1,1,0.554
51,175,1,47,1,NA,1,1,0.549
51,175,1,48,1,NA,1,1,0.469
51,175,1,49,2,NA,1,1,0.686
51,175,1,50,1,NA,1,1,0.524
51,175,1,51,2,NA,1,1,0.48
51,175,1,52,2,NA,1,1,0.876
51,175,1,53,2,NA,1,1,0.784
51,175,1,54,2,NA,1,1,0.544
51,175,1,55,2,NA,1,1,0.565
51,175,1,56,1,NA,1,1,0.848
51,175,1,57,2,NA,1,1,0.493
51,175,1,58,2,NA,1,1,0.501
51,175,1,59,1,NA,1,1,0.676
51,175,1,60,2,NA,1,1,0.61
51,175,1,61,1,NA,1,1,0.59
51,175,1,62,2,NA,1,1,0.529
51,175,1,63,2,NA,1,1,0.623
51,175,1,64,2,NA,1,1,0.639
51,175,1,65,1,NA,1,1,0.412
51,175,1,66,2,NA,1,1,0.634
51,175,1,67,2,NA,1,1,0.583
51,175,1,68,1,NA,1,1,0.605
51,175,1,69,2,NA,1,1,0.732
51,175,1,70,2,NA,1,1,0.506
51,175,1,71,1,NA,1,1,0.686
51,175,1,72,2,NA,1,1,0.541
51,175,1,73,1,NA,1,0,0.817
51,175,1,74,2,NA,1,1,0.594
51,175,1,75,1,NA,1,1,0.512
51,175,1,76,2,NA,1,1,0.581
51,175,1,77,1,NA,1,1,0.704
51,175,1,78,2,NA,1,1,0.525
51,175,1,79,2,NA,1,1,0.619
51,175,1,80,2,NA,1,1,0.665
51,175,1,81,1,NA,1,1,0.575
51,175,1,82,1,NA,1,1,0.565
51,175,1,83,1,NA,1,1,0.658
51,175,1,84,1,NA,1,1,1.065
51,175,1,85,1,NA,1,1,0.622
51,175,1,86,2,NA,1,1,0.739
51,175,1,87,1,NA,1,1,0.729
51,175,1,88,1,NA,1,1,0.686
51,175,1,89,2,NA,1,1,0.563
51,175,1,90,2,NA,1,0,0.898
51,175,1,91,1,NA,1,1,0.824
51,175,1,92,2,NA,1,1,0.662
51,175,1,93,1,NA,1,1,0.681
51,175,1,94,1,NA,1,1,0.764
51,175,1,95,2,NA,1,1,0.617
51,175,1,96,1,NA,1,1,0.519
51,176,1,4,2,NA,1,1,0.707
51,176,1,5,2,NA,1,1,1.083
51,176,1,6,2,NA,1,1,0.666
51,176,1,7,1,NA,1,1,0.818
51,176,1,8,1,NA,1,1,0.799
51,176,1,9,1,NA,1,1,0.381
51,176,1,10,1,NA,1,1,0.799
51,176,1,11,2,NA,1,1,0.803
51,176,1,12,1,NA,1,1,0.584
51,176,1,13,2,NA,1,1,0.912
51,176,1,14,1,NA,1,1,0.852
51,176,1,15,1,NA,1,1,0.459
51,176,1,16,2,NA,1,1,0.988
51,176,1,17,2,NA,1,1,0.782
51,176,1,18,1,NA,1,1,0.607
51,176,1,19,1,NA,1,1,0.557
51,176,1,20,2,NA,1,1,0.93
51,176,1,21,1,NA,1,1,0.671
51,176,1,22,1,NA,1,1,0.566
51,176,1,23,2,NA,1,1,0.607
51,176,1,24,1,NA,1,1,0.682
51,176,1,25,1,NA,1,1,0.778
51,176,1,26,1,NA,1,1,0.551
51,176,1,27,1,NA,1,1,0.606
51,176,1,28,1,NA,1,1,0.535
51,176,1,29,2,NA,1,1,0.848
51,176,1,30,2,NA,1,1,0.765
51,176,1,31,2,NA,1,1,0.937
51,176,1,32,1,NA,1,1,0.561
51,176,1,33,2,NA,1,1,0.608
51,176,1,34,2,NA,1,1,0.821
51,176,1,35,1,NA,1,1,0.629
51,176,1,36,1,NA,1,1,0.679
51,176,1,37,1,NA,1,1,0.492
51,176,1,38,1,NA,1,1,0.482
51,176,1,39,2,NA,1,1,0.519
51,176,1,40,1,NA,1,1,0.499
51,176,1,41,2,NA,1,1,0.739
51,176,1,42,1,NA,1,1,0.496
51,176,1,43,1,NA,1,1,0.708
51,176,1,44,1,NA,1,1,0.494
51,176,1,45,2,NA,1,1,0.718
51,176,1,46,1,NA,1,1,0.812
51,176,1,47,2,NA,1,1,1.254
51,176,1,48,2,NA,1,1,0.558
51,176,1,49,2,NA,1,1,0.764
51,176,1,50,1,NA,1,1,0.418
51,176,1,51,2,NA,1,1,0.585
51,176,1,52,1,NA,1,1,0.443
51,176,1,53,2,NA,1,1,1.012
51,176,1,54,1,NA,1,1,0.701
51,176,1,55,1,NA,1,1,0.976
51,176,1,56,1,NA,1,0,0.808
51,176,1,57,1,NA,1,1,0.532
51,176,1,58,1,NA,1,1,0.542
51,176,1,59,2,NA,1,1,1.059
51,176,1,60,1,NA,1,1,0.66
51,176,1,61,2,NA,1,1,0.868
51,176,1,62,2,NA,1,1,0.981
51,176,1,63,2,NA,1,1,0.767
51,176,1,64,1,NA,1,1,1.129
51,176,1,65,2,NA,1,1,0.535
51,176,1,66,2,NA,1,1,0.779
51,176,1,67,1,NA,1,1,0.622
51,176,1,68,1,NA,1,1,0.542
51,176,1,69,1,NA,1,1,0.376
51,176,1,70,2,NA,1,1,1.001
51,176,1,71,2,NA,1,1,1.238
51,176,1,72,2,NA,1,1,0.497
51,176,1,73,2,NA,1,1,0.695
51,176,1,74,1,NA,1,1,0.473
51,176,1,75,2,NA,1,0,1.078
51,176,1,76,1,NA,1,1,0.459
51,176,1,77,2,NA,1,1,0.412
51,176,1,78,1,NA,1,1,0.415
51,176,1,79,2,NA,1,1,0.783
51,176,1,80,2,NA,1,0,1.389
51,176,1,81,2,NA,1,1,1.355
51,176,1,82,2,NA,1,0,1.234
51,176,1,83,1,NA,1,1,0.91
51,176,1,85,2,NA,1,0,0.837
51,176,1,86,2,NA,1,1,0.946
51,176,1,87,2,NA,1,1,1.305
51,176,1,88,2,NA,1,1,0.869
51,176,1,89,1,NA,1,1,0.438
51,176,1,90,1,NA,1,1,1.218
51,176,1,91,2,NA,1,1,0.649
51,176,1,92,2,NA,1,1,0.701
51,176,1,93,2,NA,1,1,1.142
51,176,1,94,2,NA,1,1,1.491
51,176,1,95,1,NA,1,1,0.575
51,176,1,96,1,NA,1,1,0.608
51,177,1,4,1,NA,1,1,0.509
51,177,1,5,2,NA,1,1,0.621
51,177,1,6,1,NA,1,1,0.591
51,177,1,7,1,NA,1,1,0.539
51,177,1,8,1,NA,1,1,0.495
51,177,1,9,1,NA,1,1,0.457
51,177,1,10,1,NA,1,1,0.564
51,177,1,11,1,NA,1,1,0.599
51,177,1,12,2,NA,1,1,0.971
51,177,1,13,1,NA,1,1,0.669
51,177,1,14,1,NA,1,1,0.544
51,177,1,15,1,NA,1,1,0.507
51,177,1,16,2,NA,1,1,0.599
51,177,1,17,2,NA,1,1,0.655
51,177,1,18,2,NA,1,1,0.482
51,177,1,19,2,NA,1,1,1.006
51,177,1,20,1,NA,1,1,0.473
51,177,1,21,2,NA,1,1,0.773
51,177,1,22,1,NA,1,1,0.696
51,177,1,23,2,NA,1,1,0.74
51,177,1,24,1,NA,1,1,0.575
51,177,1,25,2,NA,1,1,0.555
51,177,1,26,1,NA,1,1,0.655
51,177,1,27,1,NA,1,1,0.787
51,177,1,28,1,NA,1,1,0.653
51,177,1,29,2,NA,1,1,0.656
51,177,1,30,2,NA,1,1,1.037
51,177,1,31,1,NA,1,1,0.632
51,177,1,32,1,NA,1,1,0.644
51,177,1,33,1,NA,1,1,0.6
51,177,1,34,2,NA,1,1,0.939
51,177,1,35,2,NA,1,1,0.829
51,177,1,36,2,NA,1,1,0.657
51,177,1,37,2,NA,1,1,0.676
51,177,1,38,2,NA,1,1,0.503
51,177,1,39,2,NA,1,1,0.481
51,177,1,40,2,NA,1,1,0.891
51,177,1,41,2,NA,1,1,0.699
51,177,1,42,1,NA,1,1,0.519
51,177,1,43,2,NA,1,1,0.89
51,177,1,44,2,NA,1,1,0.716
51,177,1,45,1,NA,1,1,0.768
51,177,1,46,1,NA,1,1,0.482
51,177,1,47,1,NA,1,1,0.596
51,177,1,48,2,NA,1,1,0.64
51,177,1,49,2,NA,1,1,0.755
51,177,1,50,1,NA,1,1,0.615
51,177,1,51,1,NA,1,1,0.466
51,177,1,52,1,NA,1,1,0.542
51,177,1,53,1,NA,1,1,0.514
51,177,1,54,1,NA,1,1,0.604
51,177,1,55,2,NA,1,1,0.791
51,177,1,56,1,NA,1,1,0.769
51,177,1,57,2,NA,1,1,0.771
51,177,1,58,2,NA,1,1,0.911
51,177,1,59,2,NA,1,1,0.642
51,177,1,60,1,NA,1,1,0.581
51,177,1,61,2,NA,1,1,0.502
51,177,1,62,2,NA,1,1,0.561
51,177,1,63,2,NA,1,1,0.589
51,177,1,64,2,NA,1,1,0.712
51,177,1,65,2,NA,1,1,0.867
51,177,1,66,1,NA,1,1,0.526
51,177,1,67,2,NA,1,1,0.623
51,177,1,68,1,NA,1,1,0.556
51,177,1,69,2,NA,1,0,0.535
51,177,1,70,1,NA,1,1,0.922
51,177,1,71,2,NA,1,1,0.701
51,177,1,72,2,NA,1,1,0.929
51,177,1,73,1,NA,1,1,0.636
51,177,1,74,1,NA,1,1,0.654
51,177,1,75,1,NA,1,1,0.794
51,177,1,76,2,NA,1,1,0.669
51,177,1,77,1,NA,1,1,0.584
51,177,1,78,2,NA,1,0,0.515
51,177,1,79,1,NA,1,1,0.622
51,177,1,80,1,NA,1,1,1.034
51,177,1,81,2,NA,1,1,0.7
51,177,1,82,1,NA,1,1,0.68
51,177,1,83,1,NA,1,1,0.636
51,177,1,84,1,NA,1,1,0.742
51,177,1,85,1,NA,1,1,0.521
51,177,1,86,1,NA,1,1,0.62
51,177,1,87,2,NA,1,1,0.959
51,177,1,88,2,NA,1,1,0.978
51,177,1,89,2,NA,1,0,0.886
51,177,1,90,2,NA,1,1,0.778
51,177,1,91,2,NA,1,1,1.045
51,177,1,92,2,NA,1,1,0.536
51,177,1,93,1,NA,1,1,0.603
51,177,1,94,2,NA,1,1,0.877
51,177,1,95,1,NA,1,1,0.481
51,177,1,96,1,NA,1,1,0.541
51,178,1,4,2,NA,1,1,1.256
51,178,1,5,2,NA,1,1,0.867
51,178,1,6,1,NA,1,1,0.661
51,178,1,7,2,NA,1,1,0.528
51,178,1,8,2,NA,1,1,1.271
51,178,1,9,1,NA,1,1,0.938
51,178,1,10,1,NA,1,1,0.51
51,178,1,11,2,NA,1,1,0.664
51,178,1,12,2,NA,1,1,1.029
51,178,1,13,2,NA,1,1,1.271
51,178,1,14,2,NA,1,1,1.106
51,178,1,15,1,NA,1,1,0.727
51,178,1,16,1,NA,1,1,0.402
51,178,1,17,1,NA,1,1,0.94
51,178,1,18,1,NA,1,1,0.688
51,178,1,19,1,NA,1,1,0.676
51,178,1,20,1,NA,1,1,0.685
51,178,1,21,2,NA,1,1,1.034
51,178,1,22,2,NA,1,1,0.685
51,178,1,23,1,NA,1,1,0.657
51,178,1,24,2,NA,1,1,0.899
51,178,1,25,1,NA,1,1,0.816
51,178,1,26,2,NA,1,1,0.98
51,178,1,27,1,NA,1,1,0.638
51,178,1,28,2,NA,1,1,1.069
51,178,1,29,1,NA,1,1,0.89
51,178,1,30,1,NA,1,1,0.568
51,178,1,31,2,NA,1,1,0.673
51,178,1,32,1,NA,1,1,1.115
51,178,1,33,2,NA,1,1,1.057
51,178,1,34,2,NA,1,1,1.148
51,178,1,35,1,NA,1,1,0.936
51,178,1,36,2,NA,1,1,0.788
51,178,1,37,2,NA,1,1,0.825
51,178,1,38,1,NA,1,1,0.827
51,178,1,39,1,NA,1,1,0.597
51,178,1,40,2,NA,1,1,0.759
51,178,1,41,1,NA,1,1,0.69
51,178,1,42,2,NA,1,1,0.755
51,178,1,43,1,NA,1,1,0.631
51,178,1,44,1,NA,1,1,0.804
51,178,1,45,1,NA,1,1,1.267
51,178,1,46,1,NA,1,1,0.837
51,178,1,47,1,NA,1,1,0.687
51,178,1,48,1,NA,1,1,0.849
51,178,1,49,1,NA,1,1,0.639
51,178,1,50,2,NA,1,1,1.304
51,178,1,51,2,NA,1,1,0.916
51,178,1,52,2,NA,1,1,0.895
51,178,1,53,1,NA,1,1,0.65
51,178,1,54,1,NA,1,1,0.486
51,178,1,55,1,NA,1,1,0.842
51,178,1,56,2,NA,1,1,0.79
51,178,1,57,2,NA,1,1,0.881
51,178,1,58,2,NA,1,1,0.517
51,178,1,59,1,NA,1,1,0.735
51,178,1,60,1,NA,1,0,0.678
51,178,1,61,2,NA,1,1,0.936
51,178,1,62,2,NA,1,1,1.188
51,178,1,63,2,NA,1,1,0.591
51,178,1,64,2,NA,1,1,0.492
51,178,1,65,1,NA,1,1,0.48
51,178,1,66,1,NA,1,1,0.444
51,178,1,67,2,NA,1,1,0.904
51,178,1,68,2,NA,1,1,0.635
51,178,1,69,2,NA,1,1,1.292
51,178,1,72,2,NA,1,0,1.028
51,178,1,73,1,NA,1,1,0.912
51,178,1,74,1,NA,1,1,0.773
51,178,1,75,1,NA,1,1,0.72
51,178,1,76,1,NA,1,1,0.65
51,178,1,77,1,NA,1,1,0.758
51,178,1,78,1,NA,1,1,0.619
51,178,1,79,1,NA,1,1,1.069
51,178,1,80,2,NA,1,1,1.216
51,178,1,81,2,NA,1,0,1.397
51,178,1,82,1,NA,1,1,0.879
51,178,1,83,2,NA,1,1,0.579
51,178,1,84,2,NA,1,1,0.447
51,178,1,85,2,NA,1,1,1.204
51,178,1,86,2,NA,1,1,0.496
51,178,1,87,1,NA,1,1,0.442
51,178,1,88,2,NA,1,1,0.959
51,178,1,89,2,NA,1,1,0.739
51,178,1,90,2,NA,1,1,0.806
51,178,1,91,1,NA,1,1,0.841
51,178,1,92,2,NA,1,1,0.662
51,178,1,93,2,NA,1,1,0.635
51,178,1,94,2,NA,1,1,0.944
51,178,1,95,1,NA,1,1,0.437
51,178,1,96,2,NA,1,1,0.706
51,179,1,4,2,NA,1,1,0.652
51,179,1,5,1,NA,1,1,0.631
51,179,1,6,2,NA,1,1,0.466
51,179,1,7,1,NA,1,1,0.633
51,179,1,8,1,NA,1,1,0.731
51,179,1,9,2,NA,1,1,1.358
51,179,1,10,1,NA,1,1,0.759
51,179,1,11,2,NA,1,1,1.013
51,179,1,12,1,NA,1,1,0.623
51,179,1,13,2,NA,1,1,0.924
51,179,1,14,2,NA,1,1,0.672
51,179,1,16,1,NA,1,1,0.584
51,179,1,17,1,NA,1,1,0.62
51,179,1,18,2,NA,1,1,0.632
51,179,1,19,2,NA,1,1,0.586
51,179,1,20,2,NA,1,1,0.555
51,179,1,21,1,NA,1,1,0.635
51,179,1,22,1,NA,1,1,0.546
51,179,1,23,2,NA,1,1,0.47
51,179,1,24,2,NA,1,1,0.491
51,179,1,25,2,NA,1,1,0.475
51,179,1,26,2,NA,1,0,0.711
51,179,1,27,1,NA,1,1,0.679
51,179,1,28,2,NA,1,1,0.459
51,179,1,29,1,NA,1,1,0.641
51,179,1,30,1,NA,1,1,0.674
51,179,1,31,1,NA,1,1,0.63
51,179,1,32,1,NA,1,1,0.559
51,179,1,33,2,NA,1,1,0.71
51,179,1,34,2,NA,1,1,0.646
51,179,1,35,1,NA,1,1,0.782
51,179,1,36,2,NA,1,1,0.505
51,179,1,37,2,NA,1,1,0.653
51,179,1,38,2,NA,1,1,0.626
51,179,1,39,1,NA,1,1,0.844
51,179,1,40,1,NA,1,1,0.636
51,179,1,41,1,NA,1,1,0.731
51,179,1,42,2,NA,1,1,0.876
51,179,1,43,1,NA,1,0,0.83
51,179,1,44,1,NA,1,1,0.814
51,179,1,45,2,NA,1,1,0.76
51,179,1,46,1,NA,1,1,0.499
51,179,1,47,1,NA,1,1,0.55
51,179,1,48,2,NA,1,1,0.704
51,179,1,49,1,NA,1,1,0.723
51,179,1,50,2,NA,1,1,0.563
51,179,1,51,2,NA,1,1,0.691
51,179,1,52,1,NA,1,1,0.886
51,179,1,53,2,NA,1,1,0.602
51,179,1,54,2,NA,1,1,0.765
51,179,1,55,2,NA,1,1,0.497
51,179,1,56,1,NA,1,1,0.606
51,179,1,57,1,NA,1,1,0.658
51,179,1,58,1,NA,1,1,0.59
51,179,1,59,2,NA,1,1,0.73
51,179,1,60,2,NA,1,1,0.587
51,179,1,61,1,NA,1,1,0.649
51,179,1,62,2,NA,1,1,0.552
51,179,1,63,2,NA,1,1,0.798
51,179,1,64,2,NA,1,1,0.698
51,179,1,65,2,NA,1,1,0.588
51,179,1,66,2,NA,1,1,1.035
51,179,1,67,1,NA,1,1,0.649
51,179,1,68,1,NA,1,1,0.806
51,179,1,69,2,NA,1,1,0.653
51,179,1,70,1,NA,1,1,0.927
51,179,1,71,1,NA,1,1,0.636
51,179,1,72,2,NA,1,1,0.912
51,179,1,73,1,NA,1,1,0.429
51,179,1,74,2,NA,1,1,0.712
51,179,1,75,1,NA,1,1,0.806
51,179,1,76,1,NA,1,1,0.575
51,179,1,77,1,NA,1,1,0.722
51,179,1,78,2,NA,1,1,0.601
51,179,1,79,1,NA,1,1,0.572
51,179,1,80,1,NA,1,1,0.726
51,179,1,81,2,NA,1,1,0.526
51,179,1,82,2,NA,1,1,0.623
51,179,1,83,1,NA,1,1,0.435
51,179,1,84,1,NA,1,1,0.528
51,179,1,85,1,NA,1,1,0.483
51,179,1,86,2,NA,1,0,0.632
51,179,1,87,1,NA,1,1,0.872
51,179,1,88,1,NA,1,1,0.526
51,179,1,89,2,NA,1,1,0.707
51,179,1,90,1,NA,1,1,0.583
51,179,1,91,2,NA,1,1,0.684
51,179,1,92,1,NA,1,1,0.667
