"datasetid","subject","block","trial","congruency","between","within","accuracy","rt"
4,"27","2",69,"2",1,NA,1,0.682859
4,"27","2",71,"1",1,NA,1,0.833049
4,"27","2",73,"2",1,NA,1,0.659723
4,"27","2",74,"2",1,NA,1,0.789318
4,"27","3",4,"1",1,NA,1,0.86358
4,"27","3",5,"2",1,NA,1,0.881251
4,"27","3",7,"2",1,NA,1,0.744514
4,"27","3",8,"2",1,NA,1,0.790755
4,"27","3",9,"2",1,NA,1,0.635119
4,"27","3",10,"1",1,NA,1,0.652365
4,"27","3",11,"1",1,NA,1,0.821987
4,"27","3",12,"2",1,NA,0,1.120968
4,"27","3",13,"1",1,NA,1,0.67203
4,"27","3",16,"2",1,NA,1,0.616225
4,"27","3",19,"2",1,NA,1,0.611315
4,"27","3",20,"1",1,NA,1,1.030876
4,"27","3",21,"2",1,NA,1,0.905935
4,"27","3",22,"1",1,NA,1,0.777633
4,"27","3",24,"1",1,NA,1,0.564296
4,"27","3",28,"2",1,NA,1,0.877563
4,"27","3",30,"2",1,NA,1,1.015544
4,"27","3",31,"2",1,NA,1,0.707249
4,"27","3",32,"1",1,NA,1,0.75482
4,"27","3",35,"1",1,NA,1,0.66729
4,"27","3",36,"2",1,NA,1,0.660207
4,"27","3",38,"1",1,NA,0,0.694694
4,"27","3",39,"2",1,NA,1,0.678989
4,"27","3",40,"1",1,NA,1,0.750954
4,"27","3",41,"1",1,NA,1,0.66051
4,"27","3",42,"2",1,NA,1,0.678094
4,"27","3",43,"2",1,NA,1,0.567031
4,"27","3",44,"2",1,NA,1,0.787886
4,"27","3",48,"2",1,NA,1,0.784248
4,"27","3",50,"1",1,NA,1,0.521907
4,"27","3",51,"2",1,NA,1,0.688773
4,"27","3",52,"2",1,NA,1,0.681028
4,"27","3",53,"1",1,NA,1,0.625942
4,"27","3",54,"1",1,NA,1,0.588838
4,"27","3",56,"2",1,NA,1,0.698085
4,"27","3",57,"2",1,NA,1,0.697328
4,"27","3",58,"2",1,NA,1,0.657614
4,"27","3",59,"1",1,NA,1,0.803193
4,"27","3",60,"2",1,NA,1,0.686824
4,"27","3",62,"2",1,NA,1,0.622692
4,"27","3",64,"1",1,NA,1,0.618328
4,"27","3",65,"1",1,NA,1,0.797272
4,"27","3",66,"1",1,NA,1,0.601507
4,"27","3",67,"1",1,NA,1,0.597061
4,"27","3",69,"1",1,NA,1,0.631657
4,"27","3",70,"1",1,NA,1,0.594474
4,"27","3",72,"1",1,NA,1,0.42532
4,"27","4",4,"2",1,NA,1,0.727931
4,"27","4",5,"2",1,NA,1,0.56687
4,"27","4",6,"1",1,NA,1,0.611511
4,"27","4",8,"2",1,NA,1,0.517168
4,"27","4",9,"1",1,NA,1,0.700015
4,"27","4",12,"2",1,NA,1,0.968762
4,"27","4",13,"1",1,NA,0,0.725819
4,"27","4",15,"1",1,NA,1,0.769384
4,"27","4",16,"1",1,NA,1,0.990387
4,"27","4",17,"1",1,NA,1,0.562739
4,"27","4",19,"1",1,NA,1,0.729236
4,"27","4",20,"2",1,NA,1,0.824143
4,"27","4",21,"1",1,NA,1,0.675115
4,"27","4",22,"2",1,NA,1,0.92306
4,"27","4",25,"2",1,NA,1,0.796018
4,"27","4",28,"1",1,NA,1,1.0288
4,"27","4",29,"1",1,NA,1,0.671858
4,"27","4",30,"2",1,NA,1,0.848771
4,"27","4",31,"2",1,NA,1,0.65812
4,"27","4",32,"2",1,NA,1,1.003663
4,"27","4",33,"1",1,NA,1,0.663407
4,"27","4",35,"2",1,NA,1,0.660015
4,"27","4",37,"2",1,NA,1,0.622556
4,"27","4",38,"2",1,NA,1,0.800487
4,"27","4",39,"2",1,NA,1,0.604102
4,"27","4",40,"1",1,NA,1,0.823678
4,"27","4",41,"2",1,NA,1,0.682652
4,"27","4",43,"1",1,NA,1,0.684501
4,"27","4",44,"1",1,NA,1,0.636746
4,"27","4",45,"1",1,NA,1,0.559011
4,"27","4",47,"1",1,NA,1,0.669108
4,"27","4",48,"1",1,NA,1,0.646044
4,"27","4",50,"2",1,NA,1,0.644664
4,"27","4",53,"2",1,NA,1,0.654853
4,"27","4",55,"1",1,NA,1,0.711049
4,"27","4",56,"2",1,NA,1,0.678605
4,"27","4",57,"2",1,NA,1,0.759543
4,"27","4",59,"1",1,NA,1,0.470094
4,"27","4",60,"2",1,NA,1,0.606934
4,"27","4",62,"1",1,NA,1,0.710874
4,"27","4",63,"1",1,NA,1,0.598487
4,"27","4",67,"1",1,NA,1,0.640711
4,"27","4",68,"2",1,NA,1,0.770994
4,"27","4",69,"2",1,NA,1,0.583018
4,"27","4",70,"2",1,NA,1,0.899845
4,"27","4",74,"2",1,NA,1,0.765238
4,"28","1",4,"2",1,NA,1,0.532247
4,"28","1",9,"1",1,NA,1,0.594988
4,"28","1",10,"2",1,NA,1,0.895162
4,"28","1",11,"2",1,NA,1,0.60747
4,"28","1",12,"1",1,NA,1,0.60198
4,"28","1",13,"1",1,NA,1,0.565491
4,"28","1",15,"1",1,NA,1,0.577885
4,"28","1",16,"1",1,NA,1,0.542762
4,"28","1",18,"1",1,NA,1,0.671905
4,"28","1",19,"1",1,NA,1,0.495738
4,"28","1",20,"1",1,NA,1,0.551878
4,"28","1",21,"2",1,NA,1,0.733405
4,"28","1",22,"2",1,NA,1,0.796258
4,"28","1",23,"2",1,NA,1,0.608511
4,"28","1",26,"2",1,NA,1,0.606995
4,"28","1",27,"2",1,NA,1,0.666519
4,"28","1",28,"1",1,NA,1,0.539048
4,"28","1",29,"2",1,NA,1,0.569158
4,"28","1",30,"1",1,NA,1,0.494017
4,"28","1",31,"1",1,NA,1,0.638173
4,"28","1",34,"2",1,NA,1,0.584701
4,"28","1",35,"2",1,NA,1,0.651969
4,"28","1",36,"2",1,NA,1,0.669388
4,"28","1",38,"2",1,NA,1,0.632454
4,"28","1",39,"1",1,NA,1,0.507279
4,"28","1",40,"1",1,NA,1,0.570782
4,"28","1",41,"2",1,NA,1,0.647635
4,"28","1",42,"2",1,NA,1,0.553815
4,"28","1",43,"1",1,NA,1,0.495321
4,"28","1",44,"1",1,NA,1,0.598455
4,"28","1",46,"2",1,NA,1,0.543447
4,"28","1",48,"2",1,NA,1,0.668431
4,"28","1",49,"1",1,NA,1,0.477296
4,"28","1",52,"2",1,NA,1,0.595795
4,"28","1",54,"1",1,NA,1,0.49444
4,"28","1",57,"1",1,NA,1,0.574803
4,"28","1",59,"2",1,NA,1,0.683815
4,"28","1",60,"1",1,NA,1,0.483116
4,"28","1",61,"2",1,NA,0,0.723805
4,"28","1",62,"1",1,NA,1,0.690716
4,"28","1",63,"2",1,NA,1,0.650915
4,"28","1",65,"2",1,NA,1,0.620084
4,"28","1",68,"1",1,NA,1,0.521309
4,"28","1",69,"1",1,NA,1,0.511133
4,"28","1",71,"1",1,NA,1,0.630119
4,"28","1",72,"2",1,NA,1,0.576915
4,"28","1",73,"2",1,NA,1,0.709761
4,"28","2",4,"2",1,NA,1,0.770272
4,"28","2",5,"1",1,NA,1,0.55919
4,"28","2",6,"2",1,NA,1,0.580653
4,"28","2",8,"1",1,NA,1,0.552965
4,"28","2",11,"1",1,NA,1,0.541814
4,"28","2",12,"1",1,NA,1,0.507943
4,"28","2",14,"2",1,NA,1,0.600962
4,"28","2",15,"1",1,NA,1,0.492408
4,"28","2",17,"1",1,NA,1,0.536407
4,"28","2",18,"1",1,NA,1,0.494519
4,"28","2",19,"2",1,NA,1,0.846666
4,"28","2",20,"2",1,NA,1,0.840964
4,"28","2",22,"1",1,NA,1,0.725494
4,"28","2",23,"1",1,NA,1,0.548401
4,"28","2",24,"1",1,NA,1,0.618535
4,"28","2",27,"2",1,NA,1,0.601425
4,"28","2",28,"1",1,NA,1,0.524938
4,"28","2",29,"2",1,NA,1,0.675788
4,"28","2",31,"1",1,NA,1,0.744151
4,"28","2",33,"1",1,NA,1,0.64023
4,"28","2",34,"1",1,NA,1,0.506391
4,"28","2",35,"2",1,NA,1,0.697879
4,"28","2",36,"2",1,NA,1,0.81814
4,"28","2",37,"1",1,NA,1,0.581037
4,"28","2",38,"1",1,NA,1,0.793885
4,"28","2",39,"1",1,NA,1,0.582093
4,"28","2",40,"2",1,NA,1,0.634972
4,"28","2",41,"1",1,NA,1,0.60413
4,"28","2",42,"1",1,NA,1,0.503697
4,"28","2",44,"2",1,NA,1,1.145347
4,"28","2",48,"2",1,NA,1,1.206187
4,"28","2",51,"2",1,NA,1,1.168472
4,"28","2",52,"1",1,NA,1,0.693567
4,"28","2",56,"1",1,NA,1,0.680845
4,"28","2",57,"2",1,NA,1,0.817736
4,"28","2",58,"2",1,NA,1,0.932707
4,"28","2",59,"2",1,NA,1,0.563641
4,"28","2",61,"2",1,NA,1,0.512744
4,"28","2",62,"1",1,NA,1,0.576222
4,"28","2",63,"2",1,NA,1,0.501097
4,"28","2",64,"2",1,NA,1,0.563529
4,"28","2",67,"2",1,NA,1,0.514027
4,"28","2",68,"1",1,NA,1,0.505481
4,"28","2",69,"2",1,NA,0,0.64102
4,"28","2",71,"1",1,NA,1,0.591341
4,"28","2",73,"2",1,NA,1,0.547953
4,"28","2",74,"2",1,NA,1,1.274138
4,"28","3",4,"1",1,NA,1,0.465387
4,"28","3",5,"2",1,NA,1,0.786847
4,"28","3",7,"2",1,NA,1,0.559899
4,"28","3",8,"2",1,NA,1,0.476365
4,"28","3",9,"2",1,NA,1,0.877181
4,"28","3",10,"1",1,NA,1,1.774177
4,"28","3",11,"1",1,NA,1,0.419396
4,"28","3",12,"2",1,NA,1,1.118231
4,"28","3",13,"1",1,NA,1,0.397224
4,"28","3",16,"2",1,NA,1,0.563961
4,"28","3",19,"2",1,NA,1,0.917813
4,"28","3",20,"1",1,NA,1,0.532771
4,"28","3",21,"2",1,NA,1,0.755546
4,"28","3",22,"1",1,NA,1,0.713157
4,"28","3",24,"1",1,NA,1,0.525829
4,"28","3",28,"2",1,NA,1,0.660545
4,"28","3",30,"2",1,NA,1,0.46827
4,"28","3",31,"2",1,NA,1,0.452103
4,"28","3",32,"1",1,NA,1,0.469477
4,"28","3",35,"1",1,NA,1,0.505897
4,"28","3",36,"2",1,NA,1,0.705379
4,"28","3",38,"1",1,NA,1,0.502423
4,"28","3",39,"2",1,NA,0,0.461877
4,"28","3",40,"1",1,NA,1,0.807353
4,"28","3",41,"1",1,NA,1,0.521941
4,"28","3",42,"2",1,NA,1,0.528738
4,"28","3",43,"2",1,NA,1,0.631561
4,"28","3",44,"2",1,NA,1,0.842452
4,"28","3",48,"2",1,NA,1,0.583228
4,"28","3",50,"1",1,NA,1,0.440549
4,"28","3",51,"2",1,NA,1,0.57066
4,"28","3",52,"2",1,NA,1,0.423527
4,"28","3",53,"1",1,NA,1,0.450271
4,"28","3",54,"1",1,NA,1,0.428374
4,"28","3",56,"2",1,NA,1,0.916648
4,"28","3",57,"2",1,NA,1,0.683281
4,"28","3",58,"2",1,NA,1,0.956169
4,"28","3",59,"1",1,NA,1,0.585796
4,"28","3",60,"2",1,NA,1,0.605974
4,"28","3",62,"2",1,NA,1,0.504296
4,"28","3",64,"1",1,NA,1,0.459936
4,"28","3",65,"1",1,NA,1,0.796393
4,"28","3",66,"1",1,NA,1,0.456665
4,"28","3",67,"1",1,NA,1,0.602097
4,"28","3",69,"1",1,NA,1,0.461048
4,"28","3",70,"1",1,NA,1,0.51852
4,"28","3",72,"1",1,NA,1,0.518878
4,"28","4",4,"2",1,NA,1,0.725383
4,"28","4",5,"2",1,NA,1,1.084244
4,"28","4",6,"1",1,NA,1,0.57257
4,"28","4",8,"2",1,NA,1,0.460254
4,"28","4",9,"1",1,NA,1,0.533724
4,"28","4",12,"2",1,NA,0,0.435617
4,"28","4",13,"1",1,NA,1,0.596733
4,"28","4",15,"1",1,NA,1,0.452994
4,"28","4",16,"1",1,NA,1,0.454538
4,"28","4",17,"1",1,NA,1,0.487961
4,"28","4",19,"1",1,NA,1,0.510959
4,"28","4",20,"2",1,NA,1,0.549521
4,"28","4",21,"1",1,NA,1,0.67556
4,"28","4",22,"2",1,NA,1,0.572431
4,"28","4",25,"2",1,NA,1,0.588157
4,"28","4",28,"1",1,NA,1,0.562665
4,"28","4",29,"1",1,NA,1,0.935155
4,"28","4",30,"2",1,NA,1,0.621465
4,"28","4",31,"2",1,NA,0,0.736328
4,"28","4",32,"2",1,NA,1,0.902549
4,"28","4",33,"1",1,NA,1,0.494162
4,"28","4",35,"2",1,NA,1,0.540448
4,"28","4",37,"2",1,NA,1,0.600438
4,"28","4",38,"2",1,NA,1,0.563945
4,"28","4",39,"2",1,NA,1,0.729451
4,"28","4",40,"1",1,NA,1,0.960358
4,"28","4",41,"2",1,NA,1,0.614007
4,"28","4",43,"1",1,NA,1,0.776379
4,"28","4",44,"1",1,NA,1,0.493285
4,"28","4",45,"1",1,NA,1,0.564427
4,"28","4",47,"1",1,NA,1,0.512018
4,"28","4",48,"1",1,NA,1,0.495527
4,"28","4",50,"2",1,NA,1,0.742471
4,"28","4",53,"2",1,NA,1,0.547788
4,"28","4",55,"1",1,NA,1,0.833945
4,"28","4",57,"2",1,NA,1,1.113653
4,"28","4",59,"1",1,NA,1,0.965472
4,"28","4",60,"2",1,NA,1,0.867129
4,"28","4",61,"1",1,NA,1,0.739071
4,"28","4",62,"1",1,NA,1,1.473348
4,"28","4",63,"1",1,NA,1,0.674477
4,"28","4",67,"1",1,NA,1,0.552407
4,"28","4",68,"2",1,NA,1,0.69296
4,"28","4",69,"2",1,NA,1,0.525156
4,"28","4",70,"2",1,NA,1,0.595974
4,"28","4",74,"2",1,NA,1,0.684579
4,"29","1",4,"2",1,NA,1,0.522483
4,"29","1",9,"1",1,NA,1,0.451425
4,"29","1",10,"2",1,NA,1,0.37289
4,"29","1",11,"2",1,NA,1,0.585621
4,"29","1",12,"1",1,NA,1,0.421742
4,"29","1",13,"1",1,NA,1,0.712588
4,"29","1",15,"1",1,NA,1,0.490917
4,"29","1",16,"1",1,NA,1,0.683036
4,"29","1",18,"1",1,NA,1,0.442989
4,"29","1",19,"1",1,NA,1,0.405126
4,"29","1",20,"1",1,NA,1,0.44053
4,"29","1",21,"2",1,NA,1,0.386663
4,"29","1",22,"2",1,NA,1,0.438722
4,"29","1",23,"2",1,NA,1,0.42483
4,"29","1",26,"2",1,NA,1,0.574846
4,"29","1",27,"2",1,NA,1,0.539733
4,"29","1",28,"1",1,NA,1,0.473827
4,"29","1",29,"2",1,NA,1,0.442588
4,"29","1",30,"1",1,NA,1,0.436731
4,"29","1",31,"1",1,NA,1,0.542878
4,"29","1",34,"2",1,NA,1,0.527215
4,"29","1",35,"2",1,NA,1,0.565046
4,"29","1",36,"2",1,NA,1,0.450518
4,"29","1",38,"2",1,NA,1,0.432092
4,"29","1",39,"1",1,NA,1,0.466875
4,"29","1",40,"1",1,NA,1,0.476326
4,"29","1",41,"2",1,NA,1,0.589145
4,"29","1",42,"2",1,NA,1,0.513272
4,"29","1",43,"1",1,NA,1,0.424747
4,"29","1",44,"1",1,NA,1,0.418564
4,"29","1",46,"2",1,NA,1,0.686119
4,"29","1",48,"2",1,NA,1,0.455109
4,"29","1",49,"1",1,NA,1,0.504518
4,"29","1",52,"2",1,NA,1,0.472607
4,"29","1",54,"1",1,NA,0,0.506801
4,"29","1",57,"1",1,NA,1,0.606671
4,"29","1",59,"2",1,NA,1,0.426397
4,"29","1",60,"1",1,NA,1,0.405021
4,"29","1",61,"2",1,NA,1,0.583476
4,"29","1",62,"1",1,NA,1,1.028397
4,"29","1",63,"2",1,NA,1,0.503301
4,"29","1",65,"2",1,NA,1,0.626266
4,"29","1",68,"1",1,NA,1,0.438696
4,"29","1",69,"1",1,NA,1,0.679861
4,"29","1",71,"1",1,NA,1,0.489476
4,"29","1",72,"2",1,NA,1,0.553655
4,"29","1",73,"2",1,NA,1,0.487075
4,"29","2",4,"2",1,NA,1,0.556747
4,"29","2",5,"1",1,NA,1,0.522215
4,"29","2",6,"2",1,NA,1,0.576991
4,"29","2",8,"1",1,NA,1,0.471264
4,"29","2",11,"1",1,NA,1,0.440627
4,"29","2",12,"1",1,NA,1,0.626784
4,"29","2",14,"2",1,NA,1,0.498428
4,"29","2",15,"1",1,NA,1,0.450541
4,"29","2",17,"1",1,NA,1,0.452158
4,"29","2",18,"1",1,NA,1,0.437598
4,"29","2",19,"2",1,NA,1,0.414691
4,"29","2",20,"2",1,NA,1,0.562144
4,"29","2",22,"1",1,NA,1,0.505702
4,"29","2",23,"1",1,NA,1,0.577232
4,"29","2",24,"1",1,NA,1,0.662039
4,"29","2",27,"2",1,NA,1,0.439826
4,"29","2",28,"1",1,NA,1,0.360907
4,"29","2",29,"2",1,NA,1,0.494328
4,"29","2",31,"1",1,NA,1,0.415984
4,"29","2",33,"1",1,NA,1,0.456796
4,"29","2",34,"1",1,NA,1,0.586287
4,"29","2",35,"2",1,NA,1,0.462537
4,"29","2",36,"2",1,NA,1,0.430894
4,"29","2",37,"1",1,NA,1,0.505683
4,"29","2",38,"1",1,NA,1,0.545075
4,"29","2",39,"1",1,NA,1,0.455294
4,"29","2",40,"2",1,NA,1,0.61674
4,"29","2",41,"1",1,NA,1,0.532209
4,"29","2",42,"1",1,NA,1,0.467067
4,"29","2",44,"2",1,NA,1,0.359233
4,"29","2",48,"2",1,NA,1,0.541432
4,"29","2",51,"2",1,NA,1,0.399205
4,"29","2",52,"1",1,NA,1,0.611312
4,"29","2",56,"1",1,NA,1,0.481596
4,"29","2",57,"2",1,NA,1,0.546405
4,"29","2",58,"2",1,NA,1,0.496553
4,"29","2",59,"2",1,NA,1,0.816641
4,"29","2",61,"2",1,NA,1,0.538387
4,"29","2",62,"1",1,NA,1,0.455549
4,"29","2",63,"2",1,NA,1,0.44097
4,"29","2",64,"2",1,NA,1,0.899151
4,"29","2",67,"2",1,NA,1,0.628285
4,"29","2",68,"1",1,NA,1,0.447099
4,"29","2",69,"2",1,NA,1,0.617251
4,"29","2",71,"1",1,NA,1,0.444559
4,"29","2",73,"2",1,NA,1,0.414796
4,"29","2",74,"2",1,NA,1,0.746204
4,"29","3",4,"1",1,NA,1,0.545457
4,"29","3",5,"2",1,NA,1,0.415613
4,"29","3",7,"2",1,NA,1,0.475498
4,"29","3",8,"2",1,NA,1,0.468298
4,"29","3",9,"2",1,NA,1,0.58107
4,"29","3",10,"1",1,NA,1,0.521948
4,"29","3",11,"1",1,NA,0,0.480678
4,"29","3",12,"2",1,NA,1,0.4495
4,"29","3",13,"1",1,NA,1,0.443579
4,"29","3",16,"2",1,NA,1,0.516349
4,"29","3",19,"2",1,NA,1,0.464142
4,"29","3",20,"1",1,NA,1,0.82557
4,"29","3",21,"2",1,NA,1,0.484505
4,"29","3",22,"1",1,NA,1,0.460663
4,"29","3",24,"1",1,NA,1,0.521285
4,"29","3",28,"2",1,NA,1,0.478371
4,"29","3",30,"2",1,NA,1,0.644692
4,"29","3",31,"2",1,NA,1,0.47085
4,"29","3",32,"1",1,NA,1,0.438636
4,"29","3",35,"1",1,NA,1,0.482976
4,"29","3",36,"2",1,NA,1,0.587764
4,"29","3",38,"1",1,NA,1,0.448086
4,"29","3",39,"2",1,NA,1,0.474161
4,"29","3",40,"1",1,NA,1,0.458978
4,"29","3",41,"1",1,NA,1,0.491412
4,"29","3",42,"2",1,NA,1,0.403569
4,"29","3",43,"2",1,NA,1,0.686987
4,"29","3",44,"2",1,NA,1,0.9432
4,"29","3",48,"2",1,NA,1,0.537195
4,"29","3",50,"1",1,NA,1,0.457129
4,"29","3",51,"2",1,NA,1,0.498549
4,"29","3",52,"2",1,NA,1,0.442672
4,"29","3",53,"1",1,NA,1,0.484739
4,"29","3",54,"1",1,NA,1,0.428915
4,"29","3",56,"2",1,NA,1,0.430525
4,"29","3",57,"2",1,NA,1,0.713336
4,"29","3",58,"2",1,NA,1,0.663878
4,"29","3",59,"1",1,NA,1,0.553404
4,"29","3",60,"2",1,NA,1,0.47891
4,"29","3",62,"2",1,NA,1,0.384448
4,"29","3",64,"1",1,NA,1,0.41805
4,"29","3",65,"1",1,NA,1,0.48482
4,"29","3",66,"1",1,NA,1,0.396909
4,"29","3",67,"1",1,NA,1,0.496052
4,"29","3",69,"1",1,NA,1,0.467652
4,"29","3",70,"1",1,NA,1,0.460524
4,"29","3",72,"1",1,NA,1,0.440689
4,"29","4",4,"2",1,NA,1,0.509207
4,"29","4",5,"2",1,NA,1,0.612667
4,"29","4",6,"1",1,NA,1,0.45616
4,"29","4",8,"2",1,NA,1,0.534403
4,"29","4",9,"1",1,NA,1,0.428555
4,"29","4",12,"2",1,NA,1,0.7959
4,"29","4",13,"1",1,NA,1,0.408109
4,"29","4",15,"1",1,NA,1,0.42162
4,"29","4",16,"1",1,NA,1,0.496404
4,"29","4",17,"1",1,NA,1,0.392524
4,"29","4",19,"1",1,NA,1,0.400407
4,"29","4",20,"2",1,NA,1,0.563865
4,"29","4",21,"1",1,NA,1,0.497363
4,"29","4",22,"2",1,NA,1,0.441486
4,"29","4",25,"2",1,NA,1,0.501839
4,"29","4",28,"1",1,NA,1,0.538507
4,"29","4",29,"1",1,NA,1,0.39263
4,"29","4",30,"2",1,NA,1,0.492714
4,"29","4",31,"2",1,NA,1,0.452875
4,"29","4",32,"2",1,NA,1,0.542422
4,"29","4",33,"1",1,NA,1,0.364422
4,"29","4",35,"2",1,NA,1,0.404628
4,"29","4",37,"2",1,NA,1,0.457173
4,"29","4",38,"2",1,NA,1,0.570697
4,"29","4",39,"2",1,NA,1,0.431443
4,"29","4",40,"1",1,NA,1,0.458228
4,"29","4",41,"2",1,NA,1,0.467656
4,"29","4",43,"1",1,NA,1,0.468564
4,"29","4",44,"1",1,NA,1,0.428418
4,"29","4",45,"1",1,NA,1,0.391153
4,"29","4",47,"1",1,NA,1,0.509952
4,"29","4",48,"1",1,NA,0,0.437447
4,"29","4",50,"2",1,NA,1,0.453621
4,"29","4",53,"2",1,NA,1,0.441273
4,"29","4",55,"1",1,NA,1,0.471951
4,"29","4",56,"2",1,NA,1,0.528723
4,"29","4",57,"2",1,NA,1,0.567549
4,"29","4",59,"1",1,NA,1,0.452485
4,"29","4",60,"2",1,NA,1,0.44594
4,"29","4",61,"1",1,NA,1,0.496043
4,"29","4",62,"1",1,NA,1,0.544144
4,"29","4",63,"1",1,NA,1,0.485334
4,"29","4",67,"1",1,NA,1,0.430531
4,"29","4",68,"2",1,NA,1,0.537313
4,"29","4",69,"2",1,NA,1,0.43948
4,"29","4",70,"2",1,NA,1,0.544675
4,"29","4",74,"2",1,NA,1,0.613152
4,"30","1",4,"2",1,NA,1,0.93624
4,"30","1",9,"1",1,NA,1,0.45208
4,"30","1",10,"2",1,NA,1,0.453524
4,"30","1",11,"2",1,NA,1,0.454965
4,"30","1",12,"1",1,NA,1,0.432446
4,"30","1",13,"1",1,NA,1,0.459205
4,"30","1",15,"1",1,NA,1,0.486785
4,"30","1",16,"1",1,NA,1,0.486926
4,"30","1",18,"1",1,NA,1,0.532198
4,"30","1",19,"1",1,NA,1,0.523005
4,"30","1",20,"1",1,NA,1,0.433773
4,"30","1",21,"2",1,NA,1,0.507887
4,"30","1",22,"2",1,NA,0,0.51538
4,"30","1",23,"2",1,NA,1,0.634869
4,"30","1",26,"2",1,NA,1,0.664486
4,"30","1",27,"2",1,NA,1,0.586075
4,"30","1",28,"1",1,NA,1,0.566231
4,"30","1",29,"2",1,NA,1,0.523713
4,"30","1",30,"1",1,NA,1,0.498496
4,"30","1",31,"1",1,NA,1,1.274668
4,"30","1",34,"2",1,NA,1,0.652415
4,"30","1",35,"2",1,NA,0,0.541921
4,"30","1",36,"2",1,NA,1,0.660076
4,"30","1",38,"2",1,NA,1,0.485794
4,"30","1",39,"1",1,NA,1,0.485943
4,"30","1",40,"1",1,NA,1,0.598082
4,"30","1",41,"2",1,NA,1,0.56228
4,"30","1",42,"2",1,NA,1,0.638709
4,"30","1",43,"1",1,NA,1,0.520886
4,"30","1",44,"1",1,NA,1,0.519718
4,"30","1",46,"2",1,NA,1,0.620062
4,"30","1",48,"2",1,NA,1,0.508377
4,"30","1",49,"1",1,NA,1,0.459813
4,"30","1",52,"2",1,NA,1,0.57788
4,"30","1",54,"1",1,NA,1,0.494178
4,"30","1",57,"1",1,NA,1,0.507953
4,"30","1",59,"2",1,NA,1,0.530521
4,"30","1",60,"1",1,NA,1,0.43337
4,"30","1",61,"2",1,NA,1,0.548122
4,"30","1",62,"1",1,NA,1,0.498258
4,"30","1",63,"2",1,NA,1,0.498413
4,"30","1",65,"2",1,NA,0,0.875991
4,"30","1",68,"1",1,NA,1,0.482926
4,"30","1",69,"1",1,NA,1,0.843759
4,"30","1",71,"1",1,NA,1,0.499462
4,"30","1",72,"2",1,NA,1,0.667626
4,"30","1",73,"2",1,NA,1,0.548486
4,"30","2",4,"2",1,NA,1,0.62523
4,"30","2",5,"1",1,NA,1,0.484031
4,"30","2",6,"2",1,NA,0,0.532188
4,"30","2",8,"1",1,NA,1,0.791501
4,"30","2",11,"1",1,NA,1,0.570667
4,"30","2",12,"1",1,NA,1,0.479489
4,"30","2",14,"2",1,NA,1,0.580441
4,"30","2",15,"1",1,NA,1,0.520289
4,"30","2",17,"1",1,NA,1,0.571907
4,"30","2",18,"1",1,NA,1,0.512713
4,"30","2",19,"2",1,NA,1,0.528206
4,"30","2",20,"2",1,NA,1,0.639025
4,"30","2",22,"1",1,NA,1,0.505328
4,"30","2",23,"1",1,NA,1,0.519851
4,"30","2",24,"1",1,NA,1,0.438613
4,"30","2",27,"2",1,NA,1,0.70036
4,"30","2",28,"1",1,NA,1,0.467882
4,"30","2",29,"2",1,NA,1,0.556646
4,"30","2",31,"1",1,NA,1,0.441414
4,"30","2",33,"1",1,NA,1,0.447568
4,"30","2",34,"1",1,NA,1,0.457666
4,"30","2",35,"2",1,NA,1,0.651123
4,"30","2",36,"2",1,NA,1,0.940712
4,"30","2",37,"1",1,NA,1,0.786964
4,"30","2",38,"1",1,NA,1,0.46321
4,"30","2",39,"1",1,NA,1,0.512657
4,"30","2",40,"2",1,NA,1,0.543135
4,"30","2",41,"1",1,NA,1,0.43725
4,"30","2",42,"1",1,NA,1,0.431382
4,"30","2",44,"2",1,NA,1,0.480292
4,"30","2",48,"2",1,NA,1,0.514818
4,"30","2",51,"2",1,NA,1,0.648873
4,"30","2",52,"1",1,NA,1,0.563052
4,"30","2",56,"1",1,NA,1,0.533623
4,"30","2",57,"2",1,NA,0,0.660427
4,"30","2",58,"2",1,NA,1,0.668976
4,"30","2",59,"2",1,NA,1,0.557794
4,"30","2",61,"2",1,NA,1,0.584138
4,"30","2",62,"1",1,NA,1,0.628293
4,"30","2",63,"2",1,NA,1,0.591152
4,"30","2",64,"2",1,NA,1,0.579296
4,"30","2",67,"2",1,NA,1,0.569456
4,"30","2",68,"1",1,NA,1,0.470309
4,"30","2",69,"2",1,NA,1,0.583025
4,"30","2",71,"1",1,NA,1,0.496065
4,"30","2",73,"2",1,NA,1,0.514287
4,"30","2",74,"2",1,NA,1,0.584761
4,"30","3",4,"1",1,NA,1,0.436384
4,"30","3",5,"2",1,NA,1,0.749582
4,"30","3",7,"2",1,NA,1,0.495904
4,"30","3",8,"2",1,NA,0,0.456043
4,"30","3",9,"2",1,NA,1,0.841487
4,"30","3",10,"1",1,NA,1,0.499719
4,"30","3",11,"1",1,NA,1,0.507847
4,"30","3",12,"2",1,NA,1,0.651327
4,"30","3",13,"1",1,NA,1,0.563926
4,"30","3",16,"2",1,NA,1,0.613638
4,"30","3",19,"2",1,NA,1,0.565441
4,"30","3",20,"1",1,NA,1,0.538929
4,"30","3",21,"2",1,NA,1,0.55308
4,"30","3",22,"1",1,NA,1,0.501579
4,"30","3",24,"1",1,NA,1,0.499167
4,"30","3",28,"2",1,NA,1,0.659027
